COGs,Human,Algae,Acuatic,Aves,Fish,Fungi,Mamalia,Nematoda,Plants,Reptilia,Soil,Wastewater,Others,RH,NRH,Animals
COG:COG0197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0533,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0633,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0820,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1734,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0789,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0090,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1530,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0560,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0624,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0681,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2894,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0548,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1560,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0528,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0663,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2890,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0060,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0593,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0800,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0760,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0771,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0811,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1629,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0466,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0568,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1737,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0542,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0280,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1391,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0480,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0604,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0750,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1674,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0843,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0518,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0665,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
